demande_id,citoyen_id,type_demande,date_demande,date_traitement,statut,mode_retrait
310,2006,ACTE_MARIAGE,2024-06-29,2024-07-09,EN_COURS,EN_LIGNE
311,1032,LIVRET_FAMILLE,2025-07-11,2025-07-31,EN_COURS,COURRIER
312,928,ACTE_MARIAGE,2024-02-17,2024-02-20,TERMINEE,COURRIER
313,1187,ACTE_DECES,2025-05-29,2025-06-15,REFUSEE,GUICHET
314,314,ACTE_NAISSANCE,2024-11-28,2024-12-16,TERMINEE,EN_LIGNE
315,1967,ACTE_MARIAGE,2023-01-30,2023-02-05,TERMINEE,COURRIER
316,1560,ACTE_NAISSANCE,2024-09-13,2024-09-18,ENREGISTREE,EN_LIGNE
317,1974,ACTE_NAISSANCE,2024-11-29,2024-12-01,TERMINEE,COURRIER
318,1954,ACTE_DECES,2025-01-15,2025-01-20,REFUSEE,COURRIER
319,1502,ACTE_DECES,2023-04-21,2023-05-06,ENREGISTREE,COURRIER
320,2975,ACTE_MARIAGE,2025-04-21,2025-04-26,TERMINEE,EN_LIGNE
321,928,ACTE_DECES,2024-11-06,2024-11-08,TERMINEE,EN_LIGNE
322,1739,LIVRET_FAMILLE,2023-06-13,2023-07-01,EN_COURS,GUICHET
323,236,ACTE_DECES,2025-04-13,2025-04-25,ENREGISTREE,GUICHET
324,316,ACTE_MARIAGE,2024-01-10,2024-01-13,TERMINEE,GUICHET
325,443,ACTE_NAISSANCE,2024-10-17,2024-10-24,ENREGISTREE,GUICHET
326,2305,ACTE_NAISSANCE,2025-04-15,2025-05-05,ENREGISTREE,COURRIER
327,395,ACTE_MARIAGE,2023-08-23,2023-09-10,REFUSEE,GUICHET
328,1712,LIVRET_FAMILLE,2024-04-30,2024-05-03,REFUSEE,COURRIER
329,548,ACTE_MARIAGE,2024-08-02,2024-08-05,ENREGISTREE,EN_LIGNE
330,559,LIVRET_FAMILLE,2024-02-23,2024-03-13,EN_COURS,COURRIER
331,2381,ACTE_NAISSANCE,2025-06-05,2025-06-16,EN_COURS,COURRIER
332,2300,ACTE_MARIAGE,2023-01-09,2023-01-27,TERMINEE,GUICHET
333,912,ACTE_DECES,2023-06-17,2023-06-30,TERMINEE,GUICHET
334,2383,LIVRET_FAMILLE,2023-06-28,2023-07-15,ENREGISTREE,GUICHET
335,2985,ACTE_NAISSANCE,2023-09-17,2023-09-22,ENREGISTREE,COURRIER
336,2571,ACTE_NAISSANCE,2023-12-24,2023-12-30,REFUSEE,COURRIER
337,2688,LIVRET_FAMILLE,2024-11-23,2024-12-08,TERMINEE,GUICHET
338,2407,LIVRET_FAMILLE,2024-12-23,2024-12-28,ENREGISTREE,EN_LIGNE
339,1340,ACTE_MARIAGE,2023-11-30,2023-12-20,TERMINEE,COURRIER
340,2638,ACTE_DECES,2024-08-11,2024-08-21,REFUSEE,GUICHET
341,138,ACTE_NAISSANCE,2025-05-05,2025-05-24,TERMINEE,EN_LIGNE
342,1247,ACTE_NAISSANCE,2025-04-10,2025-04-26,TERMINEE,EN_LIGNE
343,258,ACTE_DECES,2024-08-17,2024-08-29,REFUSEE,COURRIER
344,1420,ACTE_MARIAGE,2024-12-27,2025-01-03,TERMINEE,EN_LIGNE
345,2315,ACTE_DECES,2023-01-25,2023-01-26,EN_COURS,EN_LIGNE
346,2554,ACTE_MARIAGE,2024-06-17,2024-07-05,ENREGISTREE,COURRIER
347,2454,ACTE_NAISSANCE,2024-10-13,2024-10-18,EN_COURS,COURRIER
348,2290,ACTE_DECES,2024-02-09,2024-02-15,ENREGISTREE,GUICHET
349,1128,LIVRET_FAMILLE,2024-08-12,2024-08-18,TERMINEE,EN_LIGNE
350,2610,ACTE_NAISSANCE,2023-09-10,2023-09-24,TERMINEE,EN_LIGNE
351,2579,ACTE_NAISSANCE,2023-10-29,2023-11-09,REFUSEE,COURRIER
352,2850,ACTE_DECES,2025-07-25,2025-07-30,ENREGISTREE,GUICHET
353,1616,LIVRET_FAMILLE,2025-06-27,2025-07-10,TERMINEE,EN_LIGNE
354,1023,ACTE_MARIAGE,2024-12-31,2025-01-12,TERMINEE,EN_LIGNE
355,2512,LIVRET_FAMILLE,2024-06-10,2024-06-25,ENREGISTREE,COURRIER
356,2868,LIVRET_FAMILLE,2023-11-18,2023-12-07,TERMINEE,EN_LIGNE
357,1868,ACTE_NAISSANCE,2025-04-01,2025-04-14,TERMINEE,GUICHET
358,603,ACTE_DECES,2025-01-08,2025-01-09,EN_COURS,GUICHET
359,1752,LIVRET_FAMILLE,2025-07-09,2025-07-09,TERMINEE,COURRIER
360,2701,ACTE_NAISSANCE,2023-04-17,2023-04-28,EN_COURS,GUICHET
361,1426,LIVRET_FAMILLE,2025-08-20,2025-09-04,EN_COURS,EN_LIGNE
362,748,LIVRET_FAMILLE,2025-10-30,2025-11-11,ENREGISTREE,EN_LIGNE
363,561,ACTE_DECES,2024-07-10,2024-07-19,EN_COURS,GUICHET
364,946,ACTE_MARIAGE,2025-05-10,2025-05-15,REFUSEE,EN_LIGNE
365,95,LIVRET_FAMILLE,2025-09-09,2025-09-24,REFUSEE,COURRIER
366,1531,ACTE_DECES,2024-08-19,2024-08-26,TERMINEE,COURRIER
367,2055,ACTE_DECES,2024-04-16,2024-05-01,TERMINEE,GUICHET
368,640,ACTE_NAISSANCE,2025-05-22,2025-06-01,EN_COURS,GUICHET
369,928,ACTE_DECES,2025-02-17,2025-02-28,EN_COURS,EN_LIGNE
370,2315,ACTE_NAISSANCE,2023-04-17,2023-05-02,REFUSEE,EN_LIGNE
371,1599,LIVRET_FAMILLE,2025-05-27,2025-06-11,ENREGISTREE,GUICHET
372,1678,ACTE_MARIAGE,2023-02-08,2023-02-22,TERMINEE,EN_LIGNE
373,566,ACTE_DECES,2025-07-10,2025-07-24,REFUSEE,EN_LIGNE
374,1569,LIVRET_FAMILLE,2023-04-10,2023-04-10,EN_COURS,GUICHET
375,852,ACTE_NAISSANCE,2024-05-04,2024-05-08,REFUSEE,GUICHET
376,289,ACTE_MARIAGE,2024-10-25,2024-11-11,TERMINEE,GUICHET
377,2534,ACTE_MARIAGE,2025-02-04,2025-02-11,TERMINEE,EN_LIGNE
378,196,ACTE_MARIAGE,2023-06-23,2023-07-12,ENREGISTREE,GUICHET
379,1173,ACTE_MARIAGE,2025-05-24,2025-06-07,REFUSEE,EN_LIGNE
380,2368,ACTE_DECES,2024-06-10,2024-06-24,TERMINEE,EN_LIGNE
381,666,ACTE_NAISSANCE,2024-12-16,2024-12-22,ENREGISTREE,EN_LIGNE
382,715,LIVRET_FAMILLE,2024-04-28,2024-05-16,EN_COURS,COURRIER
383,2490,ACTE_NAISSANCE,2025-05-29,2025-06-12,ENREGISTREE,COURRIER
384,2148,LIVRET_FAMILLE,2025-03-18,2025-03-26,REFUSEE,EN_LIGNE
385,1014,ACTE_NAISSANCE,2023-09-19,2023-09-25,EN_COURS,GUICHET
386,2227,ACTE_NAISSANCE,2025-08-21,2025-09-08,TERMINEE,EN_LIGNE
387,719,LIVRET_FAMILLE,2025-06-06,2025-06-06,EN_COURS,COURRIER
388,2597,ACTE_NAISSANCE,2024-09-28,2024-10-01,EN_COURS,EN_LIGNE
389,1810,ACTE_NAISSANCE,2025-04-28,2025-04-30,REFUSEE,COURRIER
390,1010,LIVRET_FAMILLE,2023-03-20,2023-04-05,ENREGISTREE,COURRIER
391,95,LIVRET_FAMILLE,2024-02-17,2024-02-28,EN_COURS,GUICHET
392,2106,ACTE_DECES,2025-01-22,2025-01-26,REFUSEE,EN_LIGNE
393,2885,ACTE_NAISSANCE,2023-01-06,2023-01-12,EN_COURS,GUICHET
394,2518,LIVRET_FAMILLE,2025-08-09,2025-08-29,TERMINEE,COURRIER
395,1422,LIVRET_FAMILLE,2025-09-01,2025-09-15,ENREGISTREE,EN_LIGNE
396,1779,ACTE_DECES,2025-08-11,2025-08-15,TERMINEE,EN_LIGNE
397,2995,LIVRET_FAMILLE,2025-07-10,2025-07-17,EN_COURS,GUICHET
398,1583,ACTE_NAISSANCE,2025-08-16,2025-09-03,ENREGISTREE,GUICHET
399,1953,ACTE_NAISSANCE,2023-04-25,2023-04-30,ENREGISTREE,COURRIER
400,1989,LIVRET_FAMILLE,2024-06-13,2024-06-16,TERMINEE,GUICHET
401,1107,LIVRET_FAMILLE,2023-06-09,2023-06-27,EN_COURS,EN_LIGNE
402,2173,LIVRET_FAMILLE,2024-05-29,2024-06-13,REFUSEE,COURRIER
403,2281,ACTE_MARIAGE,2024-07-06,2024-07-25,REFUSEE,COURRIER
404,2579,LIVRET_FAMILLE,2024-12-20,2024-12-22,EN_COURS,COURRIER
405,670,LIVRET_FAMILLE,2025-08-18,2025-08-20,TERMINEE,COURRIER
406,2195,ACTE_NAISSANCE,2025-01-03,2025-01-03,TERMINEE,COURRIER
407,1664,ACTE_NAISSANCE,2023-10-15,2023-10-18,TERMINEE,EN_LIGNE
408,483,LIVRET_FAMILLE,2024-03-09,2024-03-18,TERMINEE,COURRIER
409,2782,ACTE_MARIAGE,2024-11-24,2024-12-12,ENREGISTREE,COURRIER
410,19,ACTE_NAISSANCE,2025-10-15,2025-10-18,ENREGISTREE,EN_LIGNE
411,1337,LIVRET_FAMILLE,2023-10-21,2023-11-06,EN_COURS,GUICHET
412,962,ACTE_NAISSANCE,2025-04-18,2025-04-27,ENREGISTREE,GUICHET
413,2003,ACTE_NAISSANCE,2023-09-16,2023-10-04,ENREGISTREE,COURRIER
414,2897,LIVRET_FAMILLE,2025-03-10,2025-03-27,REFUSEE,EN_LIGNE
415,2528,LIVRET_FAMILLE,2023-12-29,2024-01-04,REFUSEE,COURRIER
416,1269,ACTE_MARIAGE,2025-06-08,2025-06-18,EN_COURS,COURRIER
417,2998,ACTE_DECES,2025-04-30,2025-05-14,ENREGISTREE,COURRIER
418,2720,LIVRET_FAMILLE,2024-01-26,2024-02-05,REFUSEE,COURRIER
419,794,ACTE_NAISSANCE,2024-11-14,2024-11-23,REFUSEE,COURRIER
420,2359,ACTE_DECES,2024-04-13,2024-04-19,ENREGISTREE,EN_LIGNE
421,1865,LIVRET_FAMILLE,2023-09-24,2023-10-10,REFUSEE,COURRIER
422,1548,ACTE_MARIAGE,2024-08-21,2024-09-10,REFUSEE,EN_LIGNE
423,1088,ACTE_MARIAGE,2025-08-23,2025-08-26,EN_COURS,GUICHET
424,954,ACTE_NAISSANCE,2023-09-24,2023-10-02,REFUSEE,EN_LIGNE
425,2453,ACTE_MARIAGE,2025-10-01,2025-10-08,REFUSEE,COURRIER
426,293,ACTE_MARIAGE,2024-07-27,2024-07-30,ENREGISTREE,COURRIER
427,195,ACTE_MARIAGE,2024-05-10,2024-05-16,EN_COURS,COURRIER
428,332,ACTE_MARIAGE,2025-07-08,2025-07-22,TERMINEE,GUICHET
429,1391,ACTE_MARIAGE,2025-09-21,2025-10-04,REFUSEE,GUICHET
430,2807,ACTE_MARIAGE,2024-09-14,2024-09-30,EN_COURS,COURRIER
431,2001,LIVRET_FAMILLE,2025-04-03,2025-04-17,EN_COURS,COURRIER
432,913,ACTE_NAISSANCE,2025-05-28,2025-06-12,ENREGISTREE,COURRIER
433,2593,ACTE_MARIAGE,2025-09-26,2025-10-09,TERMINEE,COURRIER
434,823,ACTE_MARIAGE,2025-05-27,2025-06-07,TERMINEE,EN_LIGNE
435,2227,ACTE_MARIAGE,2025-06-27,2025-07-17,TERMINEE,GUICHET
436,2251,ACTE_NAISSANCE,2025-04-29,2025-05-02,TERMINEE,EN_LIGNE
437,2125,LIVRET_FAMILLE,2023-07-18,2023-08-03,EN_COURS,EN_LIGNE
438,2533,LIVRET_FAMILLE,2025-10-31,2025-11-04,EN_COURS,GUICHET
439,2658,ACTE_DECES,2023-05-04,2023-05-12,REFUSEE,COURRIER
440,442,ACTE_DECES,2024-12-05,2024-12-12,EN_COURS,EN_LIGNE
441,1383,ACTE_MARIAGE,2025-02-04,2025-02-20,TERMINEE,EN_LIGNE
442,2091,ACTE_MARIAGE,2023-05-12,2023-05-21,ENREGISTREE,COURRIER
443,872,ACTE_NAISSANCE,2024-05-27,2024-06-04,ENREGISTREE,EN_LIGNE
444,2193,LIVRET_FAMILLE,2024-04-25,2024-05-02,EN_COURS,COURRIER
445,2717,ACTE_MARIAGE,2024-11-17,2024-12-04,ENREGISTREE,EN_LIGNE
446,1576,ACTE_MARIAGE,2024-06-04,2024-06-23,EN_COURS,GUICHET
447,1395,ACTE_DECES,2025-02-02,2025-02-13,REFUSEE,COURRIER
448,329,LIVRET_FAMILLE,2023-12-06,2023-12-22,TERMINEE,COURRIER
449,2352,LIVRET_FAMILLE,2024-06-20,2024-07-05,EN_COURS,GUICHET
450,1093,ACTE_NAISSANCE,2024-05-29,2024-06-02,REFUSEE,GUICHET
451,2708,ACTE_NAISSANCE,2023-08-25,2023-08-27,ENREGISTREE,COURRIER
452,2694,ACTE_MARIAGE,2023-02-25,2023-03-02,ENREGISTREE,COURRIER
453,1823,LIVRET_FAMILLE,2024-05-14,2024-05-26,ENREGISTREE,COURRIER
454,17,ACTE_DECES,2023-07-14,2023-08-02,EN_COURS,COURRIER
455,2165,ACTE_MARIAGE,2023-08-02,2023-08-13,EN_COURS,EN_LIGNE
456,1425,ACTE_DECES,2024-01-06,2024-01-10,ENREGISTREE,COURRIER
457,1374,ACTE_MARIAGE,2024-05-25,2024-06-10,EN_COURS,EN_LIGNE
458,1381,ACTE_DECES,2025-09-21,2025-10-04,REFUSEE,EN_LIGNE
459,1587,ACTE_MARIAGE,2023-04-22,2023-04-29,TERMINEE,EN_LIGNE
460,2128,LIVRET_FAMILLE,2023-01-04,2023-01-05,ENREGISTREE,COURRIER
461,1148,LIVRET_FAMILLE,2024-02-19,2024-02-23,TERMINEE,COURRIER
462,2639,ACTE_DECES,2023-04-23,2023-05-06,TERMINEE,COURRIER
463,2858,ACTE_MARIAGE,2024-02-17,2024-03-03,ENREGISTREE,EN_LIGNE
464,459,ACTE_NAISSANCE,2025-05-08,2025-05-09,EN_COURS,EN_LIGNE
465,2133,ACTE_NAISSANCE,2025-04-07,2025-04-10,TERMINEE,COURRIER
466,1836,ACTE_NAISSANCE,2023-07-12,2023-07-16,REFUSEE,GUICHET
467,5,ACTE_NAISSANCE,2023-10-24,2023-11-06,REFUSEE,GUICHET
468,1090,ACTE_MARIAGE,2024-06-28,2024-07-08,TERMINEE,GUICHET
469,1692,LIVRET_FAMILLE,2023-06-23,2023-06-27,EN_COURS,GUICHET
470,1860,ACTE_MARIAGE,2023-12-06,2023-12-13,EN_COURS,GUICHET
471,2233,ACTE_NAISSANCE,2025-10-19,2025-10-22,EN_COURS,EN_LIGNE
472,532,LIVRET_FAMILLE,2023-01-02,2023-01-13,EN_COURS,EN_LIGNE
473,1575,LIVRET_FAMILLE,2023-08-04,2023-08-06,ENREGISTREE,COURRIER
474,886,LIVRET_FAMILLE,2023-11-09,2023-11-11,TERMINEE,EN_LIGNE
475,2141,ACTE_NAISSANCE,2023-11-14,2023-12-03,EN_COURS,EN_LIGNE
476,1377,LIVRET_FAMILLE,2024-06-24,2024-07-03,TERMINEE,COURRIER
477,2686,ACTE_MARIAGE,2024-08-16,2024-08-24,EN_COURS,EN_LIGNE
478,1061,ACTE_MARIAGE,2024-04-25,2024-05-06,ENREGISTREE,COURRIER
479,1444,ACTE_MARIAGE,2025-08-31,2025-09-05,TERMINEE,EN_LIGNE
480,2880,ACTE_DECES,2023-12-05,2023-12-16,EN_COURS,COURRIER
481,1185,ACTE_DECES,2025-05-11,2025-05-17,EN_COURS,COURRIER
482,307,ACTE_NAISSANCE,2024-06-03,2024-06-04,ENREGISTREE,COURRIER
483,2027,ACTE_MARIAGE,2024-05-02,2024-05-14,EN_COURS,EN_LIGNE
484,349,ACTE_NAISSANCE,2023-08-05,2023-08-06,REFUSEE,EN_LIGNE
485,1780,ACTE_MARIAGE,2024-04-25,2024-05-11,TERMINEE,GUICHET
486,1746,LIVRET_FAMILLE,2023-08-14,2023-08-20,ENREGISTREE,COURRIER
487,1785,LIVRET_FAMILLE,2024-09-20,2024-09-21,EN_COURS,COURRIER
488,524,ACTE_NAISSANCE,2025-06-11,2025-06-18,EN_COURS,EN_LIGNE
489,1792,LIVRET_FAMILLE,2024-04-23,2024-05-04,TERMINEE,EN_LIGNE
490,1002,ACTE_MARIAGE,2025-02-08,2025-02-21,TERMINEE,COURRIER
491,514,LIVRET_FAMILLE,2025-05-13,2025-05-13,TERMINEE,EN_LIGNE
492,1688,ACTE_MARIAGE,2023-12-04,2023-12-08,EN_COURS,COURRIER
493,262,LIVRET_FAMILLE,2025-08-25,2025-09-01,REFUSEE,EN_LIGNE
494,1209,ACTE_MARIAGE,2024-03-06,2024-03-14,REFUSEE,EN_LIGNE
495,356,LIVRET_FAMILLE,2024-12-03,2024-12-13,REFUSEE,EN_LIGNE
496,1309,LIVRET_FAMILLE,2023-04-07,2023-04-19,REFUSEE,GUICHET
497,219,LIVRET_FAMILLE,2024-12-25,2025-01-09,TERMINEE,GUICHET
498,1718,ACTE_MARIAGE,2025-03-13,2025-03-20,EN_COURS,EN_LIGNE
499,2264,ACTE_DECES,2023-06-05,2023-06-07,REFUSEE,EN_LIGNE
500,1426,ACTE_NAISSANCE,2024-07-14,2024-07-25,REFUSEE,EN_LIGNE
501,1714,ACTE_NAISSANCE,2024-03-22,2024-04-04,EN_COURS,COURRIER
502,2784,ACTE_NAISSANCE,2023-11-12,2023-11-22,TERMINEE,GUICHET
503,2261,ACTE_NAISSANCE,2025-09-15,2025-09-24,REFUSEE,COURRIER
504,616,ACTE_DECES,2023-08-28,2023-09-10,REFUSEE,GUICHET
505,1864,ACTE_NAISSANCE,2023-11-04,2023-11-18,TERMINEE,GUICHET
506,2767,ACTE_NAISSANCE,2023-03-25,2023-03-30,TERMINEE,GUICHET
507,2611,LIVRET_FAMILLE,2023-09-16,2023-09-18,REFUSEE,EN_LIGNE
508,2666,LIVRET_FAMILLE,2024-07-10,2024-07-24,TERMINEE,EN_LIGNE
509,2480,ACTE_DECES,2024-04-16,2024-04-28,ENREGISTREE,GUICHET
510,2077,ACTE_MARIAGE,2023-08-18,2023-08-22,ENREGISTREE,COURRIER
511,2237,ACTE_NAISSANCE,2024-09-02,2024-09-13,ENREGISTREE,GUICHET
512,429,LIVRET_FAMILLE,2025-05-22,2025-05-30,TERMINEE,COURRIER
513,1671,ACTE_NAISSANCE,2023-12-31,2024-01-15,EN_COURS,EN_LIGNE
514,579,ACTE_MARIAGE,2025-10-12,2025-10-18,ENREGISTREE,EN_LIGNE
515,2923,ACTE_NAISSANCE,2025-07-02,2025-07-07,EN_COURS,EN_LIGNE
516,2509,ACTE_MARIAGE,2023-05-08,2023-05-19,TERMINEE,COURRIER
517,664,LIVRET_FAMILLE,2025-10-13,2025-10-28,ENREGISTREE,GUICHET
518,1526,ACTE_NAISSANCE,2024-03-06,2024-03-08,ENREGISTREE,EN_LIGNE
519,2580,LIVRET_FAMILLE,2023-10-20,2023-11-04,REFUSEE,GUICHET
520,2793,ACTE_DECES,2023-01-16,2023-01-22,TERMINEE,EN_LIGNE
521,2666,LIVRET_FAMILLE,2024-12-29,2025-01-06,TERMINEE,GUICHET
522,315,ACTE_NAISSANCE,2023-08-09,2023-08-20,TERMINEE,GUICHET
523,1479,ACTE_DECES,2024-05-29,2024-06-11,EN_COURS,COURRIER
524,718,ACTE_NAISSANCE,2025-07-21,2025-07-24,TERMINEE,EN_LIGNE
525,2768,ACTE_NAISSANCE,2023-08-01,2023-08-21,REFUSEE,GUICHET
526,778,ACTE_DECES,2025-08-19,2025-09-01,ENREGISTREE,GUICHET
527,61,ACTE_MARIAGE,2025-08-24,2025-09-08,EN_COURS,COURRIER
528,548,ACTE_DECES,2025-01-05,2025-01-14,REFUSEE,EN_LIGNE
529,1924,ACTE_MARIAGE,2025-06-01,2025-06-09,EN_COURS,GUICHET
530,1264,ACTE_MARIAGE,2024-06-06,2024-06-20,TERMINEE,GUICHET
531,658,ACTE_MARIAGE,2023-04-14,2023-05-03,REFUSEE,COURRIER
532,2796,ACTE_MARIAGE,2025-04-23,2025-05-02,TERMINEE,GUICHET
533,1427,ACTE_DECES,2023-07-09,2023-07-15,REFUSEE,COURRIER
534,1021,ACTE_DECES,2023-10-02,2023-10-18,EN_COURS,COURRIER
535,2235,ACTE_MARIAGE,2024-11-14,2024-11-24,TERMINEE,GUICHET
536,1560,ACTE_MARIAGE,2025-09-14,2025-09-30,EN_COURS,EN_LIGNE
537,1935,ACTE_DECES,2023-11-11,2023-11-21,TERMINEE,COURRIER
538,1967,ACTE_MARIAGE,2025-01-27,2025-02-16,ENREGISTREE,EN_LIGNE
539,261,ACTE_DECES,2023-01-03,2023-01-11,TERMINEE,GUICHET
540,1745,LIVRET_FAMILLE,2023-11-28,2023-12-05,REFUSEE,COURRIER
541,1074,LIVRET_FAMILLE,2024-01-26,2024-02-13,EN_COURS,COURRIER
542,459,LIVRET_FAMILLE,2024-04-10,2024-04-25,TERMINEE,EN_LIGNE
543,2616,ACTE_MARIAGE,2025-04-11,2025-04-19,EN_COURS,COURRIER
544,1606,ACTE_DECES,2024-03-22,2024-04-04,EN_COURS,GUICHET
545,223,ACTE_NAISSANCE,2024-06-28,2024-07-01,EN_COURS,COURRIER
546,2385,ACTE_DECES,2024-08-10,2024-08-10,EN_COURS,GUICHET
547,2577,ACTE_MARIAGE,2023-06-29,2023-07-04,REFUSEE,EN_LIGNE
548,1265,ACTE_MARIAGE,2025-10-29,2025-10-31,REFUSEE,GUICHET
549,1170,ACTE_DECES,2025-01-03,2025-01-23,REFUSEE,GUICHET
550,884,ACTE_MARIAGE,2023-07-18,2023-07-22,ENREGISTREE,EN_LIGNE
551,1603,ACTE_NAISSANCE,2025-08-12,2025-08-12,ENREGISTREE,COURRIER
552,56,ACTE_MARIAGE,2024-01-14,2024-01-17,EN_COURS,COURRIER
553,2818,ACTE_NAISSANCE,2024-09-15,2024-09-27,REFUSEE,GUICHET
554,89,LIVRET_FAMILLE,2025-01-20,2025-01-28,REFUSEE,COURRIER
555,2907,ACTE_MARIAGE,2023-09-14,2023-09-29,ENREGISTREE,GUICHET
556,333,ACTE_NAISSANCE,2025-03-31,2025-04-06,REFUSEE,EN_LIGNE
557,1255,ACTE_DECES,2023-03-31,2023-04-15,REFUSEE,COURRIER
558,1259,LIVRET_FAMILLE,2023-08-14,2023-08-28,REFUSEE,GUICHET
559,2983,LIVRET_FAMILLE,2024-03-07,2024-03-09,ENREGISTREE,COURRIER
560,2502,ACTE_MARIAGE,2025-07-18,2025-08-05,TERMINEE,COURRIER
561,1876,ACTE_MARIAGE,2025-04-19,2025-04-28,ENREGISTREE,COURRIER
562,188,ACTE_DECES,2025-01-03,2025-01-11,REFUSEE,GUICHET
563,1127,ACTE_MARIAGE,2024-06-26,2024-07-12,EN_COURS,GUICHET
564,977,ACTE_NAISSANCE,2023-01-29,2023-02-01,EN_COURS,GUICHET
565,2844,ACTE_DECES,2023-08-23,2023-08-24,REFUSEE,COURRIER
566,2153,ACTE_MARIAGE,2024-11-11,2024-11-19,REFUSEE,EN_LIGNE
567,2891,ACTE_DECES,2024-07-26,2024-07-29,ENREGISTREE,GUICHET
568,2658,ACTE_MARIAGE,2024-05-10,2024-05-29,TERMINEE,GUICHET
569,488,ACTE_NAISSANCE,2025-07-18,2025-07-28,TERMINEE,EN_LIGNE
570,2919,ACTE_DECES,2025-07-20,2025-07-25,REFUSEE,EN_LIGNE
571,2291,ACTE_MARIAGE,2023-10-25,2023-11-03,REFUSEE,GUICHET
572,532,ACTE_MARIAGE,2024-01-19,2024-01-24,ENREGISTREE,COURRIER
573,407,ACTE_NAISSANCE,2024-08-13,2024-08-16,REFUSEE,GUICHET
574,2344,ACTE_MARIAGE,2025-05-05,2025-05-23,EN_COURS,EN_LIGNE
575,2588,LIVRET_FAMILLE,2024-10-17,2024-11-03,EN_COURS,EN_LIGNE
576,487,LIVRET_FAMILLE,2025-02-24,2025-02-28,REFUSEE,COURRIER
577,2114,ACTE_DECES,2023-02-20,2023-02-22,TERMINEE,GUICHET
578,1021,ACTE_DECES,2023-04-24,2023-04-24,TERMINEE,EN_LIGNE
579,1957,ACTE_NAISSANCE,2025-06-10,2025-06-17,EN_COURS,EN_LIGNE
580,2602,ACTE_MARIAGE,2023-07-08,2023-07-24,REFUSEE,COURRIER
581,1097,ACTE_MARIAGE,2023-02-14,2023-02-16,ENREGISTREE,EN_LIGNE
582,2805,ACTE_MARIAGE,2025-03-16,2025-03-17,EN_COURS,COURRIER
583,1589,LIVRET_FAMILLE,2025-04-08,2025-04-18,TERMINEE,GUICHET
584,1392,ACTE_NAISSANCE,2024-06-14,2024-06-20,ENREGISTREE,GUICHET
585,2526,ACTE_NAISSANCE,2023-01-29,2023-02-10,REFUSEE,COURRIER
586,2914,ACTE_MARIAGE,2023-09-24,2023-10-11,ENREGISTREE,GUICHET
587,20,ACTE_MARIAGE,2023-11-04,2023-11-19,REFUSEE,EN_LIGNE
588,2567,ACTE_DECES,2024-12-24,2025-01-04,TERMINEE,EN_LIGNE
589,2416,ACTE_DECES,2023-12-08,2023-12-12,TERMINEE,EN_LIGNE
590,2349,LIVRET_FAMILLE,2025-08-05,2025-08-25,TERMINEE,COURRIER
591,580,ACTE_NAISSANCE,2025-01-10,2025-01-21,EN_COURS,GUICHET
592,1924,ACTE_DECES,2023-09-03,2023-09-03,EN_COURS,EN_LIGNE
593,1987,ACTE_MARIAGE,2023-11-08,2023-11-23,EN_COURS,EN_LIGNE
594,364,ACTE_DECES,2023-05-08,2023-05-12,REFUSEE,EN_LIGNE
595,129,ACTE_NAISSANCE,2024-08-13,2024-08-20,TERMINEE,GUICHET
596,71,LIVRET_FAMILLE,2025-05-28,2025-06-17,TERMINEE,GUICHET
597,191,LIVRET_FAMILLE,2023-08-25,2023-09-08,ENREGISTREE,GUICHET
598,1925,ACTE_NAISSANCE,2023-09-04,2023-09-09,REFUSEE,EN_LIGNE
599,2769,ACTE_MARIAGE,2024-04-24,2024-05-07,REFUSEE,COURRIER
600,2585,ACTE_DECES,2025-08-01,2025-08-07,EN_COURS,EN_LIGNE
601,279,LIVRET_FAMILLE,2024-08-10,2024-08-21,REFUSEE,GUICHET
602,1331,ACTE_MARIAGE,2023-04-18,2023-04-24,EN_COURS,COURRIER
603,9,ACTE_DECES,2025-09-29,2025-10-13,ENREGISTREE,EN_LIGNE
604,2363,ACTE_DECES,2023-03-24,2023-03-25,REFUSEE,COURRIER
605,731,LIVRET_FAMILLE,2025-08-22,2025-08-25,ENREGISTREE,COURRIER
606,403,LIVRET_FAMILLE,2024-06-03,2024-06-15,ENREGISTREE,EN_LIGNE
607,581,ACTE_MARIAGE,2023-08-17,2023-08-22,REFUSEE,COURRIER
608,1604,ACTE_DECES,2025-08-01,2025-08-12,EN_COURS,EN_LIGNE
609,1024,ACTE_MARIAGE,2025-09-29,2025-10-14,EN_COURS,COURRIER
610,2582,ACTE_NAISSANCE,2023-12-02,2023-12-20,EN_COURS,COURRIER
611,2258,ACTE_DECES,2024-11-26,2024-11-28,ENREGISTREE,GUICHET
612,119,LIVRET_FAMILLE,2023-09-22,2023-10-05,TERMINEE,EN_LIGNE
613,1133,ACTE_MARIAGE,2023-02-09,2023-02-23,ENREGISTREE,EN_LIGNE
614,2827,ACTE_MARIAGE,2024-01-19,2024-01-24,TERMINEE,GUICHET
615,2197,ACTE_DECES,2024-02-21,2024-03-07,EN_COURS,GUICHET
616,2265,ACTE_MARIAGE,2023-06-16,2023-07-06,TERMINEE,GUICHET
617,2000,ACTE_NAISSANCE,2023-09-30,2023-10-02,EN_COURS,GUICHET
618,2050,ACTE_DECES,2024-09-18,2024-10-02,ENREGISTREE,EN_LIGNE
