rdv_id,citoyen_id,service_id,type_rdv,date_demande,date_rdv,statut,canal,commentaire
325,1577,11,Urbanisme,2024-12-28,2025-01-02,CONFIRME,TELEPHONE,
326,653,9,Passeport,2025-05-18,2025-06-14,ANNULE,GUICHET,
327,515,6,Passeport,2025-09-13,2025-09-15,ANNULE,TELEPHONE,
328,2638,15,Mariage,2023-01-25,2023-02-19,HONORE,TELEPHONE,
329,681,5,Carte d'identité,2023-12-16,2023-12-27,ANNULE,TELEPHONE,
330,604,12,Carte d'identité,2025-07-10,2025-07-11,ANNULE,TELEPHONE,
331,940,16,Etat civil,2025-03-26,2025-04-17,CONFIRME,TELEPHONE,
332,2096,16,Urbanisme,2023-05-22,2023-06-04,EN_ATTENTE,EN_LIGNE,
333,1426,13,Rendez-vous social,2024-12-03,2024-12-31,HONORE,EN_LIGNE,
334,377,4,Rendez-vous social,2024-10-13,2024-11-07,CONFIRME,TELEPHONE,
335,20,3,Carte d'identité,2023-02-16,2023-02-22,ANNULE,GUICHET,
336,250,14,Rendez-vous social,2023-02-24,2023-03-21,CONFIRME,TELEPHONE,
337,2160,12,Carte d'identité,2025-10-26,2025-11-25,CONFIRME,TELEPHONE,
338,1069,11,Carte d'identité,2025-07-07,2025-07-31,ANNULE,GUICHET,
339,2315,16,Carte d'identité,2023-09-30,2023-10-23,HONORE,EN_LIGNE,
340,2589,2,Naissance,2024-09-13,2024-09-25,CONFIRME,TELEPHONE,
341,1338,13,Mariage,2024-06-07,2024-06-22,HONORE,EN_LIGNE,
342,2838,15,Mariage,2025-06-01,2025-06-30,CONFIRME,TELEPHONE,
343,953,2,Rendez-vous social,2023-08-08,2023-08-24,EN_ATTENTE,GUICHET,
344,1656,15,Mariage,2024-06-19,2024-06-22,EN_ATTENTE,GUICHET,
345,912,6,Rendez-vous social,2024-08-03,2024-08-18,EN_ATTENTE,GUICHET,
346,2925,5,Passeport,2024-11-19,2024-11-25,ANNULE,EN_LIGNE,
347,84,1,Naissance,2023-10-28,2023-11-27,HONORE,GUICHET,
348,2625,13,Urbanisme,2024-10-13,2024-11-07,ANNULE,TELEPHONE,
349,1854,2,Carte d'identité,2024-02-22,2024-02-23,CONFIRME,TELEPHONE,
350,313,8,Naissance,2023-02-11,2023-02-20,HONORE,TELEPHONE,
351,1121,4,Mariage,2025-09-14,2025-10-06,HONORE,EN_LIGNE,
352,2695,2,Urbanisme,2025-05-25,2025-06-04,EN_ATTENTE,TELEPHONE,
353,2328,8,Urbanisme,2024-06-29,2024-07-01,EN_ATTENTE,TELEPHONE,
354,318,7,Etat civil,2024-05-23,2024-05-23,ANNULE,EN_LIGNE,
355,2167,9,Passeport,2025-07-28,2025-07-29,ANNULE,TELEPHONE,
356,2860,8,Passeport,2024-03-18,2024-03-21,ANNULE,GUICHET,
357,587,15,Carte d'identité,2023-12-13,2023-12-22,ANNULE,EN_LIGNE,
358,346,2,Etat civil,2025-03-29,2025-04-17,ANNULE,TELEPHONE,
359,1197,2,Etat civil,2025-08-04,2025-08-06,CONFIRME,EN_LIGNE,
360,1518,13,Passeport,2023-05-27,2023-05-27,ANNULE,EN_LIGNE,
361,14,11,Rendez-vous social,2024-05-14,2024-05-15,EN_ATTENTE,TELEPHONE,
362,256,1,Etat civil,2023-01-13,2023-02-06,CONFIRME,EN_LIGNE,
363,2970,4,Urbanisme,2025-03-21,2025-04-16,CONFIRME,GUICHET,
364,172,11,Etat civil,2023-03-15,2023-04-13,EN_ATTENTE,GUICHET,
365,280,13,Mariage,2024-02-06,2024-02-29,EN_ATTENTE,EN_LIGNE,
366,1565,15,Passeport,2025-09-03,2025-09-04,EN_ATTENTE,TELEPHONE,
367,2515,10,Etat civil,2023-06-17,2023-06-24,CONFIRME,GUICHET,
368,614,5,Carte d'identité,2023-08-18,2023-08-30,HONORE,EN_LIGNE,
369,2417,11,Mariage,2025-03-01,2025-03-14,ANNULE,EN_LIGNE,
370,445,3,Rendez-vous social,2025-09-19,2025-10-16,CONFIRME,TELEPHONE,
371,1038,10,Rendez-vous social,2025-03-10,2025-03-20,EN_ATTENTE,EN_LIGNE,
372,2893,9,Naissance,2023-11-17,2023-12-14,CONFIRME,TELEPHONE,
373,1079,2,Carte d'identité,2025-08-13,2025-09-01,HONORE,EN_LIGNE,
374,699,10,Urbanisme,2024-05-30,2024-06-23,CONFIRME,TELEPHONE,
375,882,8,Carte d'identité,2024-01-03,2024-01-06,ANNULE,GUICHET,
376,1313,10,Mariage,2025-06-25,2025-07-25,EN_ATTENTE,GUICHET,
377,796,5,Etat civil,2023-11-13,2023-11-25,EN_ATTENTE,GUICHET,
378,846,5,Etat civil,2024-04-26,2024-05-20,ANNULE,TELEPHONE,
379,1743,15,Carte d'identité,2024-09-21,2024-10-19,CONFIRME,EN_LIGNE,
380,2091,16,Mariage,2023-01-23,2023-02-21,CONFIRME,GUICHET,
381,254,2,Rendez-vous social,2024-09-04,2024-09-17,CONFIRME,EN_LIGNE,
382,2859,13,Passeport,2025-03-12,2025-04-05,ANNULE,EN_LIGNE,
383,2326,13,Etat civil,2023-11-17,2023-12-14,ANNULE,GUICHET,
384,1278,3,Naissance,2023-03-27,2023-04-21,ANNULE,EN_LIGNE,
385,1700,10,Rendez-vous social,2024-11-02,2024-11-28,HONORE,GUICHET,
386,2057,9,Naissance,2024-09-15,2024-09-26,ANNULE,TELEPHONE,
387,2937,4,Urbanisme,2025-07-11,2025-07-22,CONFIRME,TELEPHONE,
388,686,15,Mariage,2024-03-09,2024-04-04,CONFIRME,GUICHET,
389,1902,7,Urbanisme,2023-12-22,2024-01-15,ANNULE,TELEPHONE,
390,1313,9,Rendez-vous social,2024-08-15,2024-08-30,HONORE,GUICHET,
391,1187,14,Naissance,2024-09-17,2024-10-07,HONORE,GUICHET,
392,241,7,Naissance,2023-03-03,2023-03-07,EN_ATTENTE,TELEPHONE,
393,958,13,Passeport,2024-10-30,2024-11-08,HONORE,EN_LIGNE,
394,2270,6,Urbanisme,2023-10-07,2023-10-16,HONORE,GUICHET,
395,1003,7,Carte d'identité,2025-03-04,2025-03-20,CONFIRME,EN_LIGNE,
396,2146,14,Rendez-vous social,2025-01-17,2025-02-07,HONORE,TELEPHONE,
397,2478,5,Naissance,2023-01-11,2023-02-06,EN_ATTENTE,EN_LIGNE,
398,827,8,Rendez-vous social,2025-08-13,2025-08-25,EN_ATTENTE,GUICHET,
399,320,12,Naissance,2025-07-24,2025-07-24,EN_ATTENTE,TELEPHONE,
400,366,4,Etat civil,2024-12-30,2025-01-02,ANNULE,EN_LIGNE,
401,868,3,Carte d'identité,2024-05-13,2024-05-21,CONFIRME,GUICHET,
402,301,4,Carte d'identité,2025-08-05,2025-08-15,EN_ATTENTE,GUICHET,
403,263,13,Urbanisme,2025-07-07,2025-07-18,EN_ATTENTE,TELEPHONE,
404,1799,5,Etat civil,2025-01-29,2025-01-30,EN_ATTENTE,EN_LIGNE,
405,125,9,Carte d'identité,2024-03-28,2024-03-29,CONFIRME,TELEPHONE,
406,2000,8,Urbanisme,2023-01-29,2023-02-08,ANNULE,GUICHET,
407,1185,5,Passeport,2025-04-25,2025-05-01,EN_ATTENTE,GUICHET,
408,2156,6,Passeport,2024-02-09,2024-03-07,ANNULE,TELEPHONE,
409,1709,8,Naissance,2023-07-25,2023-08-03,CONFIRME,EN_LIGNE,
410,252,15,Carte d'identité,2024-04-13,2024-04-29,ANNULE,EN_LIGNE,
411,1132,4,Carte d'identité,2024-01-16,2024-02-08,HONORE,EN_LIGNE,
412,2425,8,Etat civil,2025-02-09,2025-03-04,ANNULE,EN_LIGNE,
413,1153,7,Mariage,2024-02-18,2024-03-16,EN_ATTENTE,TELEPHONE,
414,2037,10,Naissance,2023-10-03,2023-10-26,HONORE,TELEPHONE,
415,210,12,Mariage,2024-08-05,2024-08-20,HONORE,EN_LIGNE,
416,2285,10,Passeport,2024-11-19,2024-12-14,ANNULE,EN_LIGNE,
417,2670,10,Carte d'identité,2025-07-27,2025-08-13,CONFIRME,EN_LIGNE,
418,1179,11,Carte d'identité,2024-08-27,2024-09-19,HONORE,EN_LIGNE,
419,501,1,Etat civil,2023-08-19,2023-09-08,ANNULE,EN_LIGNE,
420,449,16,Passeport,2024-10-20,2024-10-31,CONFIRME,GUICHET,
421,2658,2,Naissance,2024-12-10,2025-01-01,ANNULE,TELEPHONE,
422,525,14,Mariage,2023-12-28,2024-01-04,HONORE,EN_LIGNE,
423,2995,1,Etat civil,2023-09-19,2023-09-30,HONORE,EN_LIGNE,
424,2437,11,Rendez-vous social,2024-01-11,2024-01-22,ANNULE,GUICHET,
425,845,15,Rendez-vous social,2025-09-25,2025-09-28,CONFIRME,TELEPHONE,
426,648,10,Carte d'identité,2025-09-29,2025-10-02,CONFIRME,EN_LIGNE,
427,480,3,Passeport,2024-12-19,2025-01-03,CONFIRME,GUICHET,
428,845,12,Mariage,2024-02-06,2024-02-10,HONORE,GUICHET,
429,2589,6,Etat civil,2024-11-20,2024-11-30,ANNULE,GUICHET,
430,1266,10,Urbanisme,2025-10-11,2025-10-26,EN_ATTENTE,TELEPHONE,
431,281,8,Carte d'identité,2024-03-17,2024-04-14,EN_ATTENTE,EN_LIGNE,
432,1433,9,Mariage,2023-12-23,2024-01-05,CONFIRME,GUICHET,
433,1983,7,Mariage,2025-05-19,2025-05-25,CONFIRME,EN_LIGNE,
434,1764,3,Rendez-vous social,2023-11-12,2023-12-02,CONFIRME,GUICHET,
435,1724,16,Mariage,2024-08-23,2024-09-13,ANNULE,TELEPHONE,
436,1354,4,Carte d'identité,2024-03-31,2024-04-21,ANNULE,EN_LIGNE,
437,194,15,Rendez-vous social,2024-12-25,2025-01-20,ANNULE,TELEPHONE,
438,2523,4,Naissance,2023-09-21,2023-10-01,ANNULE,GUICHET,
439,1351,9,Carte d'identité,2023-06-11,2023-06-20,CONFIRME,EN_LIGNE,
440,407,3,Etat civil,2024-10-17,2024-11-10,HONORE,TELEPHONE,
441,117,6,Passeport,2023-09-14,2023-09-30,EN_ATTENTE,TELEPHONE,
442,2936,1,Naissance,2024-05-17,2024-05-24,CONFIRME,EN_LIGNE,
443,2805,12,Naissance,2023-09-08,2023-09-18,CONFIRME,EN_LIGNE,
444,2436,3,Passeport,2024-12-26,2024-12-28,CONFIRME,GUICHET,
445,254,15,Naissance,2024-05-07,2024-05-23,ANNULE,EN_LIGNE,
446,2655,10,Mariage,2024-08-15,2024-09-14,HONORE,TELEPHONE,
447,815,1,Etat civil,2025-08-08,2025-08-17,HONORE,GUICHET,
448,1847,16,Passeport,2024-08-18,2024-09-07,HONORE,TELEPHONE,
449,1419,4,Mariage,2024-03-06,2024-03-18,CONFIRME,EN_LIGNE,
450,717,12,Urbanisme,2024-05-11,2024-05-17,EN_ATTENTE,TELEPHONE,
451,1871,12,Passeport,2025-11-01,2025-11-13,EN_ATTENTE,TELEPHONE,
452,240,6,Rendez-vous social,2024-11-20,2024-12-04,ANNULE,TELEPHONE,
453,1748,2,Passeport,2025-01-01,2025-01-17,HONORE,GUICHET,
454,607,14,Etat civil,2023-04-07,2023-04-23,ANNULE,TELEPHONE,
455,1418,7,Urbanisme,2025-02-28,2025-03-15,HONORE,EN_LIGNE,
456,2657,9,Etat civil,2024-01-05,2024-01-05,HONORE,EN_LIGNE,
457,2330,14,Mariage,2024-08-03,2024-08-30,CONFIRME,TELEPHONE,
458,2389,13,Etat civil,2023-01-15,2023-02-12,EN_ATTENTE,GUICHET,
459,2704,5,Etat civil,2025-09-26,2025-10-08,CONFIRME,GUICHET,
460,2259,4,Mariage,2024-03-17,2024-04-06,CONFIRME,TELEPHONE,
461,333,4,Mariage,2024-03-27,2024-04-22,EN_ATTENTE,GUICHET,
462,2189,16,Mariage,2023-09-21,2023-10-04,HONORE,EN_LIGNE,
463,399,3,Passeport,2025-01-11,2025-01-24,EN_ATTENTE,EN_LIGNE,
464,2095,2,Mariage,2025-06-01,2025-06-22,HONORE,GUICHET,
465,513,5,Passeport,2023-09-26,2023-10-15,EN_ATTENTE,TELEPHONE,
466,528,8,Urbanisme,2023-08-08,2023-09-04,ANNULE,TELEPHONE,
467,330,16,Passeport,2024-02-16,2024-02-22,EN_ATTENTE,GUICHET,
468,1888,10,Mariage,2024-05-18,2024-05-25,HONORE,EN_LIGNE,
469,2922,16,Naissance,2025-05-23,2025-06-17,HONORE,TELEPHONE,
470,2527,8,Passeport,2025-05-16,2025-05-18,EN_ATTENTE,GUICHET,
471,523,11,Passeport,2025-05-18,2025-06-11,HONORE,EN_LIGNE,
472,1571,7,Mariage,2023-08-13,2023-08-18,ANNULE,EN_LIGNE,
473,1351,9,Mariage,2024-02-02,2024-02-07,EN_ATTENTE,GUICHET,
474,800,10,Etat civil,2024-04-24,2024-04-24,CONFIRME,EN_LIGNE,
475,1161,13,Etat civil,2025-08-27,2025-09-14,ANNULE,GUICHET,
476,2069,15,Carte d'identité,2025-07-02,2025-07-22,HONORE,TELEPHONE,
477,2867,11,Carte d'identité,2024-06-02,2024-06-06,EN_ATTENTE,GUICHET,
478,2001,7,Mariage,2023-12-29,2024-01-22,CONFIRME,TELEPHONE,
479,1336,16,Passeport,2024-07-26,2024-08-23,HONORE,EN_LIGNE,
480,893,3,Carte d'identité,2023-05-16,2023-05-25,ANNULE,TELEPHONE,
481,221,14,Carte d'identité,2025-05-06,2025-05-24,ANNULE,GUICHET,
482,898,16,Rendez-vous social,2024-06-29,2024-07-14,ANNULE,EN_LIGNE,
483,936,10,Etat civil,2023-12-05,2023-12-28,CONFIRME,GUICHET,
484,2125,8,Carte d'identité,2023-06-28,2023-07-11,HONORE,TELEPHONE,
485,555,15,Passeport,2025-02-22,2025-03-07,CONFIRME,GUICHET,
486,175,14,Rendez-vous social,2025-10-18,2025-10-19,CONFIRME,GUICHET,
487,955,7,Passeport,2025-06-21,2025-07-05,HONORE,TELEPHONE,
488,389,2,Rendez-vous social,2024-05-30,2024-06-17,ANNULE,EN_LIGNE,
489,459,6,Naissance,2023-04-23,2023-04-29,HONORE,EN_LIGNE,
490,2549,8,Carte d'identité,2024-01-11,2024-02-03,EN_ATTENTE,TELEPHONE,
491,812,5,Rendez-vous social,2023-04-19,2023-04-21,EN_ATTENTE,TELEPHONE,
492,1628,13,Carte d'identité,2025-06-11,2025-06-14,HONORE,TELEPHONE,
493,2084,16,Naissance,2025-08-14,2025-08-31,HONORE,TELEPHONE,
494,2051,16,Mariage,2024-12-29,2025-01-20,ANNULE,EN_LIGNE,
495,406,10,Rendez-vous social,2023-06-27,2023-07-26,HONORE,TELEPHONE,
496,275,2,Passeport,2023-12-29,2024-01-18,HONORE,EN_LIGNE,
497,85,7,Urbanisme,2025-10-07,2025-11-06,ANNULE,TELEPHONE,
498,2131,14,Mariage,2024-09-09,2024-09-09,EN_ATTENTE,EN_LIGNE,
499,768,13,Rendez-vous social,2024-11-08,2024-11-28,CONFIRME,EN_LIGNE,
500,1298,5,Carte d'identité,2023-07-12,2023-07-20,CONFIRME,EN_LIGNE,
501,1815,14,Carte d'identité,2023-07-14,2023-07-20,HONORE,EN_LIGNE,
502,2306,10,Mariage,2025-02-04,2025-02-17,EN_ATTENTE,EN_LIGNE,
503,2917,14,Rendez-vous social,2023-05-25,2023-06-11,HONORE,GUICHET,
504,2785,6,Rendez-vous social,2025-09-05,2025-09-14,HONORE,EN_LIGNE,
505,2137,14,Mariage,2025-06-28,2025-06-30,CONFIRME,GUICHET,
506,2326,15,Passeport,2025-10-02,2025-10-06,EN_ATTENTE,GUICHET,
507,804,11,Carte d'identité,2024-10-19,2024-11-12,EN_ATTENTE,TELEPHONE,
508,2955,8,Rendez-vous social,2023-09-04,2023-09-27,CONFIRME,GUICHET,
509,2098,7,Naissance,2024-09-14,2024-10-10,HONORE,EN_LIGNE,
510,272,6,Rendez-vous social,2023-04-14,2023-04-30,HONORE,GUICHET,
511,175,10,Etat civil,2023-03-02,2023-03-10,EN_ATTENTE,GUICHET,
512,1848,2,Urbanisme,2025-04-08,2025-04-13,CONFIRME,TELEPHONE,
513,2961,8,Urbanisme,2023-06-08,2023-06-17,CONFIRME,TELEPHONE,
514,257,10,Naissance,2025-06-19,2025-07-14,ANNULE,TELEPHONE,
515,666,3,Rendez-vous social,2025-09-10,2025-09-29,HONORE,GUICHET,
516,578,6,Etat civil,2023-03-13,2023-03-28,CONFIRME,TELEPHONE,
517,1096,5,Etat civil,2024-11-28,2024-12-26,ANNULE,TELEPHONE,
518,82,16,Naissance,2025-05-13,2025-05-15,CONFIRME,EN_LIGNE,
519,1122,2,Naissance,2024-07-16,2024-07-28,EN_ATTENTE,GUICHET,
520,1720,11,Etat civil,2025-03-22,2025-03-27,ANNULE,EN_LIGNE,
521,1132,12,Passeport,2023-04-16,2023-04-26,ANNULE,GUICHET,
522,1786,6,Rendez-vous social,2024-03-14,2024-03-30,HONORE,GUICHET,
523,1838,15,Etat civil,2025-08-06,2025-08-11,EN_ATTENTE,GUICHET,
524,2420,7,Rendez-vous social,2023-06-26,2023-07-08,ANNULE,EN_LIGNE,
525,2728,16,Naissance,2023-01-24,2023-01-28,CONFIRME,GUICHET,
526,1797,14,Rendez-vous social,2023-11-26,2023-12-05,HONORE,EN_LIGNE,
527,1813,10,Urbanisme,2023-01-01,2023-01-08,ANNULE,GUICHET,
528,2610,2,Passeport,2024-08-10,2024-09-07,HONORE,GUICHET,
529,1260,3,Naissance,2025-04-29,2025-05-19,HONORE,GUICHET,
530,2668,16,Naissance,2024-07-10,2024-08-01,CONFIRME,GUICHET,
531,731,1,Urbanisme,2023-10-17,2023-10-29,ANNULE,GUICHET,
532,1929,1,Naissance,2024-02-28,2024-03-10,HONORE,GUICHET,
533,2012,12,Rendez-vous social,2024-08-10,2024-08-25,ANNULE,TELEPHONE,
534,879,1,Mariage,2023-10-21,2023-11-13,ANNULE,TELEPHONE,
535,841,1,Mariage,2023-08-17,2023-08-21,CONFIRME,EN_LIGNE,
536,1418,15,Carte d'identité,2023-02-09,2023-02-11,CONFIRME,EN_LIGNE,
537,1727,13,Carte d'identité,2024-05-03,2024-05-26,EN_ATTENTE,GUICHET,
538,1152,11,Carte d'identité,2025-06-27,2025-06-30,HONORE,GUICHET,
539,618,14,Passeport,2023-12-30,2024-01-24,HONORE,TELEPHONE,
540,1796,14,Etat civil,2024-02-17,2024-02-21,EN_ATTENTE,TELEPHONE,
541,288,2,Etat civil,2023-10-23,2023-11-02,ANNULE,TELEPHONE,
542,464,15,Naissance,2024-05-05,2024-05-24,ANNULE,GUICHET,
543,1960,8,Naissance,2024-04-03,2024-04-27,CONFIRME,EN_LIGNE,
544,2071,7,Naissance,2024-02-06,2024-02-20,ANNULE,GUICHET,
545,2099,7,Mariage,2025-03-27,2025-04-14,CONFIRME,TELEPHONE,
546,2101,4,Passeport,2024-03-06,2024-04-02,ANNULE,GUICHET,
547,420,13,Carte d'identité,2024-01-05,2024-01-12,HONORE,EN_LIGNE,
548,2012,8,Passeport,2025-10-01,2025-10-24,HONORE,EN_LIGNE,
549,467,1,Passeport,2024-06-07,2024-06-19,EN_ATTENTE,GUICHET,
550,807,7,Carte d'identité,2023-12-28,2024-01-26,HONORE,EN_LIGNE,
551,2217,13,Passeport,2023-11-12,2023-11-25,ANNULE,EN_LIGNE,
552,2190,3,Etat civil,2025-07-09,2025-07-23,ANNULE,GUICHET,
553,1820,14,Passeport,2024-04-13,2024-04-28,EN_ATTENTE,GUICHET,
554,277,2,Carte d'identité,2025-06-15,2025-07-14,ANNULE,GUICHET,
555,2352,8,Urbanisme,2023-03-09,2023-03-15,ANNULE,TELEPHONE,
556,176,14,Urbanisme,2024-06-08,2024-06-20,EN_ATTENTE,EN_LIGNE,
557,2905,8,Urbanisme,2023-11-07,2023-11-24,ANNULE,TELEPHONE,
558,770,13,Carte d'identité,2023-08-11,2023-08-28,HONORE,GUICHET,
559,455,14,Rendez-vous social,2025-03-16,2025-03-22,CONFIRME,GUICHET,
560,1234,1,Passeport,2024-05-02,2024-05-17,CONFIRME,TELEPHONE,
561,1914,13,Rendez-vous social,2024-02-22,2024-03-10,HONORE,TELEPHONE,
562,604,13,Naissance,2024-10-23,2024-10-23,ANNULE,EN_LIGNE,
563,2265,10,Rendez-vous social,2024-04-09,2024-04-29,HONORE,GUICHET,
564,34,1,Mariage,2025-05-28,2025-06-25,CONFIRME,GUICHET,
565,1097,11,Naissance,2023-02-03,2023-02-05,HONORE,GUICHET,
566,118,10,Mariage,2025-08-14,2025-08-25,ANNULE,TELEPHONE,
567,1120,8,Rendez-vous social,2024-08-10,2024-08-17,ANNULE,TELEPHONE,
568,2534,13,Etat civil,2023-05-06,2023-05-21,ANNULE,TELEPHONE,
569,584,5,Urbanisme,2023-10-17,2023-10-26,ANNULE,GUICHET,
570,2765,3,Rendez-vous social,2024-10-25,2024-11-01,EN_ATTENTE,EN_LIGNE,
571,606,16,Etat civil,2023-10-06,2023-10-30,HONORE,GUICHET,
572,246,16,Rendez-vous social,2025-05-09,2025-05-24,ANNULE,GUICHET,
573,2307,8,Rendez-vous social,2023-03-21,2023-03-24,HONORE,TELEPHONE,
574,985,13,Naissance,2023-01-21,2023-02-19,ANNULE,GUICHET,
575,289,5,Rendez-vous social,2023-03-18,2023-03-28,EN_ATTENTE,EN_LIGNE,
576,104,13,Mariage,2023-06-15,2023-06-26,HONORE,GUICHET,
577,898,6,Rendez-vous social,2023-10-22,2023-10-30,HONORE,TELEPHONE,
578,1787,11,Urbanisme,2024-03-10,2024-03-14,EN_ATTENTE,TELEPHONE,
579,2196,10,Carte d'identité,2023-06-21,2023-07-10,HONORE,GUICHET,
580,350,15,Passeport,2024-02-12,2024-03-13,EN_ATTENTE,EN_LIGNE,
581,2260,3,Carte d'identité,2025-06-07,2025-06-17,EN_ATTENTE,TELEPHONE,
582,55,12,Naissance,2025-06-10,2025-06-21,EN_ATTENTE,EN_LIGNE,
583,1767,7,Passeport,2023-08-18,2023-09-12,EN_ATTENTE,EN_LIGNE,
584,2126,16,Carte d'identité,2023-03-26,2023-04-15,EN_ATTENTE,EN_LIGNE,
585,1858,7,Etat civil,2025-02-08,2025-03-05,CONFIRME,GUICHET,
586,596,3,Carte d'identité,2024-10-05,2024-10-22,ANNULE,GUICHET,
587,2388,13,Urbanisme,2025-10-31,2025-11-30,CONFIRME,EN_LIGNE,
588,2629,6,Mariage,2024-08-10,2024-08-21,CONFIRME,EN_LIGNE,
589,2059,12,Etat civil,2024-10-18,2024-11-14,EN_ATTENTE,GUICHET,
590,778,4,Mariage,2023-07-16,2023-08-05,ANNULE,EN_LIGNE,
591,1076,12,Naissance,2025-05-12,2025-05-20,EN_ATTENTE,GUICHET,
592,1114,9,Etat civil,2024-05-10,2024-06-09,ANNULE,TELEPHONE,
593,1261,15,Etat civil,2024-01-18,2024-02-07,EN_ATTENTE,GUICHET,
594,1527,9,Mariage,2025-07-25,2025-08-10,ANNULE,EN_LIGNE,
595,1378,13,Passeport,2023-11-10,2023-11-10,EN_ATTENTE,TELEPHONE,
596,1608,1,Mariage,2024-09-24,2024-10-14,ANNULE,EN_LIGNE,
597,1478,1,Rendez-vous social,2023-07-19,2023-08-14,CONFIRME,TELEPHONE,
598,216,14,Passeport,2025-02-06,2025-02-19,EN_ATTENTE,TELEPHONE,
599,120,12,Mariage,2023-02-12,2023-03-11,HONORE,GUICHET,
600,1527,15,Passeport,2024-11-06,2024-11-23,CONFIRME,TELEPHONE,
601,2347,8,Mariage,2023-07-17,2023-07-26,ANNULE,TELEPHONE,
602,925,15,Urbanisme,2023-03-27,2023-04-06,CONFIRME,EN_LIGNE,
603,2843,13,Rendez-vous social,2023-02-07,2023-02-10,EN_ATTENTE,EN_LIGNE,
604,1867,14,Rendez-vous social,2024-07-11,2024-07-13,HONORE,EN_LIGNE,
605,1029,8,Urbanisme,2023-06-15,2023-06-17,EN_ATTENTE,EN_LIGNE,
606,1790,14,Rendez-vous social,2023-10-01,2023-10-16,ANNULE,EN_LIGNE,
607,2591,4,Rendez-vous social,2024-03-24,2024-03-24,CONFIRME,EN_LIGNE,
608,1078,12,Urbanisme,2024-05-26,2024-06-12,EN_ATTENTE,EN_LIGNE,
609,1265,13,Urbanisme,2024-02-06,2024-02-22,ANNULE,TELEPHONE,
610,2594,5,Rendez-vous social,2025-01-16,2025-01-26,ANNULE,GUICHET,
611,1609,14,Rendez-vous social,2023-03-11,2023-04-10,HONORE,GUICHET,
612,167,2,Etat civil,2025-01-07,2025-01-25,HONORE,GUICHET,
613,882,4,Carte d'identité,2025-08-18,2025-09-14,EN_ATTENTE,EN_LIGNE,
614,1287,9,Urbanisme,2024-11-13,2024-11-30,EN_ATTENTE,GUICHET,
615,2604,2,Passeport,2025-07-18,2025-08-17,HONORE,GUICHET,
616,2966,4,Rendez-vous social,2024-07-31,2024-08-16,EN_ATTENTE,TELEPHONE,
617,2744,4,Carte d'identité,2024-07-09,2024-07-22,EN_ATTENTE,GUICHET,
618,2695,11,Carte d'identité,2023-08-15,2023-08-17,EN_ATTENTE,EN_LIGNE,
619,1666,12,Passeport,2023-10-17,2023-10-29,ANNULE,GUICHET,
620,2267,12,Carte d'identité,2024-10-04,2024-10-11,ANNULE,EN_LIGNE,
621,2039,16,Passeport,2025-06-06,2025-06-25,HONORE,GUICHET,
622,2456,2,Urbanisme,2024-04-13,2024-04-22,CONFIRME,EN_LIGNE,
623,2299,4,Rendez-vous social,2025-05-26,2025-05-31,ANNULE,TELEPHONE,
624,1104,10,Mariage,2023-08-09,2023-08-29,ANNULE,EN_LIGNE,
625,1279,13,Urbanisme,2024-04-23,2024-04-29,HONORE,GUICHET,
626,245,12,Rendez-vous social,2024-02-28,2024-03-01,HONORE,EN_LIGNE,
627,2581,7,Etat civil,2024-02-08,2024-02-21,EN_ATTENTE,EN_LIGNE,
628,1820,1,Urbanisme,2025-09-20,2025-09-29,ANNULE,EN_LIGNE,
629,1217,10,Passeport,2024-01-28,2024-02-02,CONFIRME,EN_LIGNE,
630,2542,4,Passeport,2025-02-17,2025-03-08,ANNULE,GUICHET,
631,658,6,Carte d'identité,2024-11-29,2024-12-29,HONORE,GUICHET,
632,808,4,Urbanisme,2024-10-05,2024-10-14,EN_ATTENTE,GUICHET,
633,1833,10,Passeport,2024-07-14,2024-08-10,ANNULE,EN_LIGNE,
634,2499,16,Urbanisme,2025-05-09,2025-06-01,ANNULE,TELEPHONE,
635,1669,11,Passeport,2025-09-20,2025-10-08,EN_ATTENTE,TELEPHONE,
636,511,8,Naissance,2024-08-15,2024-08-19,HONORE,EN_LIGNE,
637,354,2,Mariage,2024-10-09,2024-10-19,HONORE,EN_LIGNE,
638,2397,5,Carte d'identité,2023-08-02,2023-08-31,CONFIRME,GUICHET,
639,1770,8,Carte d'identité,2024-05-29,2024-05-31,ANNULE,EN_LIGNE,
640,2748,15,Etat civil,2025-02-18,2025-03-09,EN_ATTENTE,TELEPHONE,
641,1254,11,Urbanisme,2024-05-17,2024-06-08,HONORE,EN_LIGNE,
642,83,4,Rendez-vous social,2025-01-06,2025-01-25,EN_ATTENTE,TELEPHONE,
643,1784,4,Passeport,2024-09-03,2024-09-14,ANNULE,EN_LIGNE,
644,770,16,Passeport,2024-07-07,2024-07-30,EN_ATTENTE,EN_LIGNE,
645,1095,3,Naissance,2025-10-03,2025-10-05,EN_ATTENTE,GUICHET,
646,24,16,Etat civil,2025-02-05,2025-02-25,EN_ATTENTE,GUICHET,
647,1226,12,Etat civil,2024-09-30,2024-10-11,EN_ATTENTE,TELEPHONE,
648,2386,12,Carte d'identité,2024-01-23,2024-02-07,CONFIRME,TELEPHONE,
649,2249,2,Rendez-vous social,2025-08-14,2025-09-02,ANNULE,TELEPHONE,
650,2976,3,Rendez-vous social,2023-04-12,2023-04-20,CONFIRME,GUICHET,
